Date,Open,High,Low,Close,Adj Close,Volume
2012-03-23,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-26,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-27,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-28,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-29,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-30,965.00,965.00,965.00,965.00,940.39,0.00
2012-04-02,965.00,965.00,965.00,965.00,940.39,0.00
2012-04-03,965.00,965.00,965.00,965.00,940.39,0.00
2012-04-04,965.00,965.00,965.00,965.00,940.39,0.00
2012-04-05,1210.00,1210.00,1210.00,1210.00,1179.15,100.00
2012-04-09,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-10,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-11,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-12,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-13,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-16,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-17,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-18,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-19,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-20,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-23,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-24,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-25,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-26,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-27,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-04-30,1210.00,1210.00,1210.00,1210.00,1179.15,0.00
2012-05-01,1250.00,1250.00,1250.00,1250.00,1218.13,100.00
2012-05-02,1250.00,1250.00,1250.00,1250.00,1218.13,0.00
2012-05-03,1250.00,1250.00,1250.00,1250.00,1218.13,0.00
2012-05-04,1250.00,1250.00,1250.00,1250.00,1218.13,0.00
2012-05-07,1250.00,1250.00,1250.00,1250.00,1218.13,0.00
2012-05-08,1250.00,1250.00,1250.00,1250.00,1218.13,0.00
2012-05-09,1250.00,1250.00,1250.00,1250.00,1218.13,0.00
2012-05-10,1250.00,1250.00,1250.00,1250.00,1218.13,0.00
2012-05-11,1250.00,1250.00,1250.00,1250.00,1218.13,0.00
2012-05-14,1250.00,1250.00,1250.00,1250.00,1218.13,0.00
2012-05-15,1250.00,1250.00,1250.00,1250.00,1218.13,0.00
2012-05-16,1250.00,1250.00,1250.00,1250.00,1218.13,0.00
2012-05-17,1046.23,1046.23,1046.23,1046.23,1019.55,1100.00
2012-05-18,1003.02,1003.02,1003.02,1003.02,977.44,300.00
2012-05-21,1003.02,1003.02,1003.02,1003.02,977.44,0.00
2012-05-22,1003.02,1003.02,1003.02,1003.02,977.44,0.00
2012-05-23,1003.02,1003.02,1003.02,1003.02,977.44,0.00
2012-05-24,1003.02,1003.02,1003.02,1003.02,977.44,0.00
2012-05-25,1003.02,1003.02,1003.02,1003.02,977.44,0.00
2012-05-29,1003.02,1003.02,1003.02,1003.02,977.44,0.00
2012-05-30,1003.02,1003.02,1003.02,1003.02,977.44,0.00
2012-05-31,1003.02,1003.02,1003.02,1003.02,977.44,0.00
2012-06-01,1003.02,1003.02,1003.02,1003.02,977.44,0.00
2012-06-04,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-05,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-06,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-07,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-08,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-11,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-12,1000.00,1000.00,1000.00,1000.00,974.50,0.00
